coxnet,rf,gb,fksvm
0.5454545454545454,0.525974025974026,0.5032467532467533,0.5681818181818182
0.5642458100558659,0.547486033519553,0.5726256983240223,0.6131284916201117
0.5935251798561151,0.5899280575539568,0.6151079136690647,0.5863309352517986
0.5989847715736041,0.6598984771573604,0.5025380710659898,0.7208121827411168
0.5105633802816901,0.5,0.40492957746478875,0.4894366197183099
