coxnet,rf,gb,fksvm
0.5746753246753247,0.525974025974026,0.5584415584415584,0.5454545454545454
0.6033519553072626,0.5670391061452514,0.61731843575419,0.590782122905028
0.43884892086330934,0.5863309352517986,0.4460431654676259,0.37949640287769787
0.817258883248731,0.5634517766497462,0.5685279187817259,0.7360406091370558
0.5845070422535211,0.41901408450704225,0.49295774647887325,0.45422535211267606
