coxnet,rf,gb,fksvm
0.564935064935065,0.4707792207792208,0.5422077922077922,0.5
0.7067039106145251,0.5837988826815642,0.5446927374301676,0.6606145251396648
0.5863309352517986,0.5179856115107914,0.49280575539568344,0.4244604316546763
0.7055837563451777,0.6649746192893401,0.649746192893401,0.7563451776649747
0.6549295774647887,0.6549295774647887,0.6584507042253521,0.43309859154929575
