coxnet,rf,gb,fksvm
0.5097402597402597,0.6201298701298701,0.5454545454545454,0.525974025974026
0.6229050279329609,0.5921787709497207,0.5502793296089385,0.5712290502793296
0.5899280575539568,0.4028776978417266,0.5,0.3489208633093525
0.6192893401015228,0.5634517766497462,0.467005076142132,0.7055837563451777
0.5704225352112676,0.45774647887323944,0.3873239436619718,0.6056338028169014
