coxnet,rf,gb,fksvm
0.4935064935064935,0.5844155844155844,0.6006493506493507,0.5032467532467533
0.5837988826815642,0.6145251396648045,0.6089385474860335,0.5726256983240223
0.5323741007194245,0.5071942446043165,0.5863309352517986,0.39568345323741005
0.7157360406091371,0.5583756345177665,0.5685279187817259,0.6852791878172588
0.5492957746478874,0.5211267605633803,0.5140845070422535,0.545774647887324
