coxnet,rf,gb,fksvm
0.5064935064935064,0.4675324675324675,0.5162337662337663,0.5162337662337663
0.5279329608938548,0.61731843575419,0.5698324022346368,0.6229050279329609
0.4784172661870504,0.579136690647482,0.49640287769784175,0.48201438848920863
0.700507614213198,0.6903553299492385,0.6040609137055838,0.5989847715736041
0.49295774647887325,0.5316901408450704,0.5880281690140845,0.43661971830985913
